Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Discount,Sales,Cost,Channel,Order_Type,Profit,Profit_Margin
ORD04239,2025-08-15,CUST1363,Mouse,Accessories,North,1.0,800,0.2,640.0,420,App,Sale,220.0,0.34375
ORD04240,2025-05-27,CUST1370,Tablet,Electronics,North,5.0,22000,0.1,99000.0,77500,Marketplace,Sale,21500.0,0.21717171717171718
ORD04241,2025-02-05,CUST1022,Webcam,Accessories,West,4.0,3200,0.15,10880.0,7600,Website,Sale,3280.0,0.3014705882352941
ORD04242,2025-06-12,CUST1433,Tablet,Electronics,North,5.0,22000,0.05,104500.0,77500,App,Sale,27000.0,0.2583732057416268
ORD04243,2025-10-23,CUST1320,Headphones,Accessories,South,3.0,2500,0.0,7500.0,4050,App,Sale,3450.0,0.46
ORD04244,2025-10-22,CUST1308,Mouse,Accessories,North,5.0,800,0.05,3800.0,2100,Website,Sale,1700.0,0.4473684210526316
ORD04245,2025-05-12,CUST1115,Webcam,Accessories,North,1.0,3200,0.05,3040.0,1900,App,Sale,1140.0,0.375
ORD04246,2025-02-09,CUST1316,Mouse,Accessories,East,1.0,800,0.15,680.0,420,App,Sale,260.0,0.38235294117647056
ORD04247,2025-12-23,CUST1122,Webcam,Accessories,East,1.0,3200,0.0,3200.0,1900,Marketplace,Sale,1300.0,0.40625
ORD04248,2025-06-02,CUST1102,Smartphone,Electronics,North,5.0,28000,0.1,126000.0,102500,App,Sale,23500.0,0.1865079365079365
ORD04249,2025-02-25,CUST1411,Tablet,Electronics,South,6.0,22000,0.1,118800.0,93000,App,Sale,25800.0,0.21717171717171718
ORD04250,2025-03-10,CUST1226,Mouse,Accessories,West,5.0,800,0.1,3600.0,2100,Website,Sale,1500.0,0.4166666666666667
ORD04251,2025-06-20,CUST1365,Laptop,Electronics,South,3.0,55000,0.05,156750.0,108000,Website,Sale,48750.0,0.31100478468899523
ORD04252,2025-08-20,CUST1043,Webcam,Accessories,East,1.0,3200,0.1,2880.0,1900,Website,Sale,980.0,0.3402777777777778
ORD04253,2025-08-11,CUST1260,Smartphone,Electronics,East,5.0,28000,0.1,126000.0,102500,App,Sale,23500.0,0.1865079365079365
ORD04254,2025-12-25,CUST1356,Mouse,Accessories,East,4.0,800,0.1,2880.0,1680,Website,Sale,1200.0,0.4166666666666667
ORD04255,2025-08-31,CUST1252,Webcam,Accessories,East,1.0,3200,0.1,2880.0,1900,Website,Sale,980.0,0.3402777777777778
ORD04256,2025-01-11,CUST1167,Laptop,Electronics,North,6.0,55000,0.0,330000.0,216000,App,Sale,114000.0,0.34545454545454546
ORD04257,2025-12-13,CUST1244,Webcam,Accessories,East,2.0,3200,0.15,5440.0,3800,Marketplace,Sale,1640.0,0.3014705882352941
ORD04258,2025-01-01,CUST1231,Keyboard,Accessories,North,4.0,1500,0.0,6000.0,3400,App,Sale,2600.0,0.43333333333333335
ORD04259,2025-09-30,CUST1175,Smartphone,Electronics,South,4.0,28000,0.1,100800.0,82000,Website,Sale,18800.0,0.1865079365079365
ORD04260,2025-09-03,CUST1007,Smartphone,Electronics,East,4.0,28000,0.1,100800.0,82000,App,Sale,18800.0,0.1865079365079365
ORD04261,2025-11-21,CUST1204,Mouse,Accessories,South,5.0,800,0.15,3400.0,2100,App,Sale,1300.0,0.38235294117647056
ORD04262,2025-04-03,CUST1443,Keyboard,Accessories,North,4.0,1500,0.0,6000.0,3400,App,Sale,2600.0,0.43333333333333335
ORD04263,2025-09-11,CUST1427,Laptop,Electronics,East,1.0,55000,0.2,44000.0,36000,App,Sale,8000.0,0.18181818181818182
ORD04264,2025-09-19,CUST1138,Smartphone,Electronics,South,5.0,28000,0.15,119000.0,102500,Marketplace,Sale,16500.0,0.13865546218487396
ORD04265,2025-04-26,CUST1411,Tablet,Electronics,South,6.0,22000,0.05,125400.0,93000,App,Sale,32400.0,0.2583732057416268
ORD04266,2025-05-13,CUST1276,Laptop,Electronics,West,3.0,55000,0.15,140250.0,108000,App,Sale,32250.0,0.22994652406417113
ORD04267,2025-05-11,CUST1179,Tablet,Electronics,West,2.0,22000,0.1,39600.0,31000,App,Sale,8600.0,0.21717171717171718
ORD04268,2025-09-03,CUST1379,Headphones,Accessories,West,4.0,2500,0.0,10000.0,5400,Website,Sale,4600.0,0.46
ORD04269,2025-02-13,CUST1038,Tablet,Electronics,East,2.0,22000,0.0,44000.0,31000,Website,Sale,13000.0,0.29545454545454547
ORD04270,2025-07-23,CUST1316,Monitor,Electronics,North,4.0,12000,0.05,45600.0,30400,App,Sale,15200.0,0.3333333333333333
ORD04271,2025-11-26,CUST1092,Tablet,Electronics,North,4.0,22000,0.05,83600.0,62000,App,Sale,21600.0,0.2583732057416268
ORD04272,2025-03-06,CUST1052,Webcam,Accessories,West,6.0,3200,0.2,15360.0,11400,Website,Sale,3960.0,0.2578125
ORD04273,2025-11-23,CUST1354,Headphones,Accessories,East,4.0,2500,0.2,8000.0,5400,App,Sale,2600.0,0.325
ORD04274,2025-11-02,CUST1122,Laptop,Electronics,East,5.0,55000,0.05,261250.0,180000,App,Sale,81250.0,0.31100478468899523
ORD04275,2025-05-27,CUST1439,Monitor,Electronics,North,1.0,12000,0.1,10800.0,7600,App,Sale,3200.0,0.2962962962962963
ORD04276,2025-02-27,CUST1421,Monitor,Electronics,West,4.0,12000,0.0,48000.0,30400,Website,Sale,17600.0,0.36666666666666664
ORD04277,2025-12-01,CUST1160,Mouse,Accessories,South,1.0,800,0.05,760.0,420,App,Sale,340.0,0.4473684210526316
ORD04278,2025-07-24,CUST1124,Headphones,Accessories,South,3.0,2500,0.0,7500.0,4050,App,Sale,3450.0,0.46
ORD04279,2025-02-15,CUST1149,Smartphone,Electronics,South,3.0,28000,0.1,75600.0,61500,App,Sale,14100.0,0.1865079365079365
ORD04280,2025-07-03,CUST1000,Tablet,Electronics,North,4.0,22000,0.0,88000.0,62000,App,Sale,26000.0,0.29545454545454547
ORD04281,2025-09-07,CUST1168,Smartphone,Electronics,West,1.0,28000,0.0,28000.0,20500,App,Sale,7500.0,0.26785714285714285
ORD04282,2025-07-22,CUST1342,Mouse,Accessories,East,4.0,800,0.2,2560.0,1680,App,Sale,880.0,0.34375
ORD04283,2025-09-17,CUST1289,Webcam,Accessories,North,2.0,3200,0.05,6080.0,3800,Website,Sale,2280.0,0.375
ORD04284,2025-12-30,CUST1387,Smartphone,Electronics,North,5.0,28000,0.1,126000.0,102500,App,Sale,23500.0,0.1865079365079365
ORD04285,2025-05-17,CUST1277,Mouse,Accessories,North,6.0,800,0.1,4320.0,2520,App,Sale,1800.0,0.4166666666666667
ORD04286,2025-10-24,CUST1261,Tablet,Electronics,North,2.0,22000,0.0,44000.0,31000,App,Sale,13000.0,0.29545454545454547
ORD04287,2025-09-16,CUST1318,Laptop,Electronics,East,1.0,55000,0.1,49500.0,36000,Website,Sale,13500.0,0.2727272727272727
ORD04288,2025-08-07,CUST1158,Laptop,Electronics,East,6.0,55000,0.15,280500.0,216000,Website,Sale,64500.0,0.22994652406417113
ORD04289,2025-04-01,CUST1060,Keyboard,Accessories,East,4.0,1500,0.2,4800.0,3400,App,Sale,1400.0,0.2916666666666667
ORD04290,2025-05-04,CUST1061,Headphones,Accessories,East,4.0,2500,0.1,9000.0,5400,Marketplace,Sale,3600.0,0.4
ORD04291,2025-10-22,CUST1305,Smartphone,Electronics,North,5.0,28000,0.0,140000.0,102500,Website,Sale,37500.0,0.26785714285714285
ORD04292,2025-05-11,CUST1009,Webcam,Accessories,East,3.0,3200,0.0,9600.0,5700,Marketplace,Sale,3900.0,0.40625
ORD04293,2025-10-21,CUST1215,Mouse,Accessories,North,4.0,800,0.0,3200.0,1680,Website,Sale,1520.0,0.475
ORD04294,2025-12-02,CUST1311,Mouse,Accessories,South,6.0,800,0.15,4080.0,2520,App,Sale,1560.0,0.38235294117647056
ORD04295,2025-12-02,CUST1017,Tablet,Electronics,East,2.0,22000,0.05,41800.0,31000,App,Sale,10800.0,0.2583732057416268
ORD04296,2025-06-21,CUST1381,Laptop,Electronics,East,3.0,55000,0.05,156750.0,108000,App,Sale,48750.0,0.31100478468899523
ORD04297,2025-10-07,CUST1282,Laptop,Electronics,East,3.0,55000,0.2,132000.0,108000,Marketplace,Sale,24000.0,0.18181818181818182
ORD04298,2025-07-02,CUST1391,Webcam,Accessories,West,5.0,3200,0.05,15200.0,9500,Marketplace,Sale,5700.0,0.375
ORD04299,2025-02-21,CUST1262,Mouse,Accessories,North,3.0,800,0.05,2280.0,1260,Website,Sale,1020.0,0.4473684210526316
ORD04300,2025-12-22,CUST1079,Webcam,Accessories,North,4.0,3200,0.15,10880.0,7600,Marketplace,Sale,3280.0,0.3014705882352941
ORD04301,2025-12-13,CUST1073,Webcam,Accessories,North,5.0,3200,0.0,16000.0,9500,App,Sale,6500.0,0.40625
ORD04302,2025-12-13,CUST1311,Smartphone,Electronics,North,3.0,28000,0.2,67200.0,61500,Website,Sale,5700.0,0.08482142857142858
ORD04303,2025-04-09,CUST1188,Mouse,Accessories,East,4.0,800,0.15,2720.0,1680,App,Sale,1040.0,0.38235294117647056
ORD04304,2025-07-29,CUST1266,Keyboard,Accessories,North,5.0,1500,0.1,6750.0,4250,Website,Sale,2500.0,0.37037037037037035
ORD04305,2025-04-07,CUST1283,Headphones,Accessories,South,-1.0,2500,0.0,-2500.0,-1350,Website,Return,-1150.0,
ORD04306,2025-02-08,CUST1155,Laptop,Electronics,North,1.0,55000,0.0,55000.0,36000,App,Sale,19000.0,0.34545454545454546
ORD04307,2025-12-16,CUST1347,Keyboard,Accessories,East,5.0,1500,0.0,7500.0,4250,Marketplace,Sale,3250.0,0.43333333333333335
ORD04308,2025-05-08,CUST1137,Webcam,Accessories,South,2.0,3200,0.1,5760.0,3800,App,Sale,1960.0,0.3402777777777778
ORD04309,2025-10-05,CUST1074,Monitor,Electronics,North,1.0,12000,0.2,9600.0,7600,Website,Sale,2000.0,0.20833333333333334
ORD04310,2025-08-09,CUST1306,Monitor,Electronics,East,3.0,12000,0.2,28800.0,22800,App,Sale,6000.0,0.20833333333333334
ORD04311,2025-12-13,CUST1264,Monitor,Electronics,South,2.0,12000,0.0,24000.0,15200,Website,Sale,8800.0,0.36666666666666664
ORD04312,2025-01-01,CUST1214,Smartphone,Electronics,East,6.0,28000,0.05,159600.0,123000,Website,Sale,36600.0,0.22932330827067668
ORD04313,2025-06-22,CUST1198,Webcam,Accessories,North,6.0,3200,0.15,16320.0,11400,Marketplace,Sale,4920.0,0.3014705882352941
ORD04314,2025-05-04,CUST1135,Webcam,Accessories,South,2.0,3200,0.05,6080.0,3800,Website,Sale,2280.0,0.375
ORD04315,2025-06-10,CUST1082,Laptop,Electronics,North,3.0,55000,0.2,132000.0,108000,Website,Sale,24000.0,0.18181818181818182
ORD04316,2025-10-06,CUST1094,Smartphone,Electronics,North,3.0,28000,0.15,71400.0,61500,Website,Sale,9900.0,0.13865546218487396
ORD04317,2025-07-10,CUST1191,Headphones,Accessories,North,6.0,2500,0.15,12750.0,8100,App,Sale,4650.0,0.36470588235294116
ORD04318,2025-06-09,CUST1071,Headphones,Accessories,West,2.0,2500,0.2,4000.0,2700,App,Sale,1300.0,0.325
ORD04319,2025-07-03,CUST1290,Smartphone,Electronics,South,3.0,28000,0.2,67200.0,61500,App,Sale,5700.0,0.08482142857142858
ORD04320,2025-01-12,CUST1334,Monitor,Electronics,South,6.0,12000,0.15,61200.0,45600,Marketplace,Sale,15600.0,0.2549019607843137
ORD04321,2025-03-16,CUST1054,Headphones,Accessories,East,4.0,2500,0.2,8000.0,5400,Website,Sale,2600.0,0.325
ORD04322,2025-03-12,CUST1112,Mouse,Accessories,North,1.0,800,0.05,760.0,420,Website,Sale,340.0,0.4473684210526316
ORD04323,2025-04-18,CUST1328,Webcam,Accessories,South,3.0,3200,0.1,8640.0,5700,Website,Sale,2940.0,0.3402777777777778
ORD04324,2025-07-10,CUST1338,Smartphone,Electronics,North,6.0,28000,0.05,159600.0,123000,Marketplace,Sale,36600.0,0.22932330827067668
ORD04325,2025-10-16,CUST1356,Tablet,Electronics,West,5.0,22000,0.2,88000.0,77500,App,Sale,10500.0,0.11931818181818182
ORD04326,2025-08-12,CUST1353,Keyboard,Accessories,East,1.0,1500,0.0,1500.0,850,App,Sale,650.0,0.43333333333333335
ORD04327,2025-11-15,CUST1259,Smartphone,Electronics,North,6.0,28000,0.15,142800.0,123000,Website,Sale,19800.0,0.13865546218487396
ORD04328,2025-02-27,CUST1325,Keyboard,Accessories,North,4.0,1500,0.1,5400.0,3400,Website,Sale,2000.0,0.37037037037037035
ORD04329,2025-02-03,CUST1291,Tablet,Electronics,South,1.0,22000,0.1,19800.0,15500,App,Sale,4300.0,0.21717171717171718
ORD04330,2025-04-18,CUST1220,Keyboard,Accessories,South,2.0,1500,0.05,2850.0,1700,App,Sale,1150.0,0.40350877192982454
ORD04331,2025-12-07,CUST1309,Keyboard,Accessories,East,4.0,1500,0.2,4800.0,3400,App,Sale,1400.0,0.2916666666666667
ORD04332,2025-06-19,CUST1122,Monitor,Electronics,South,1.0,12000,0.1,10800.0,7600,Website,Sale,3200.0,0.2962962962962963
ORD04333,2025-02-03,CUST1107,Headphones,Accessories,South,5.0,2500,0.15,10625.0,6750,Marketplace,Sale,3875.0,0.36470588235294116
ORD04334,2025-06-23,CUST1035,Keyboard,Accessories,West,6.0,1500,0.15,7650.0,5100,App,Sale,2550.0,0.3333333333333333
ORD04335,2025-09-12,CUST1034,Laptop,Electronics,East,5.0,55000,0.0,275000.0,180000,Website,Sale,95000.0,0.34545454545454546
ORD04336,2025-09-28,CUST1396,Keyboard,Accessories,East,3.0,1500,0.0,4500.0,2550,App,Sale,1950.0,0.43333333333333335
ORD04337,2025-05-22,CUST1026,Mouse,Accessories,North,4.0,800,0.2,2560.0,1680,Website,Sale,880.0,0.34375
ORD04338,2025-08-23,CUST1330,Monitor,Electronics,East,4.0,12000,0.0,48000.0,30400,Website,Sale,17600.0,0.36666666666666664
ORD04339,2025-08-26,CUST1236,Webcam,Accessories,South,4.0,3200,0.2,10240.0,7600,App,Sale,2640.0,0.2578125
ORD04340,2025-11-25,CUST1162,Monitor,Electronics,East,6.0,12000,0.2,57600.0,45600,Marketplace,Sale,12000.0,0.20833333333333334
ORD04341,2025-03-03,CUST1326,Headphones,Accessories,South,3.0,2500,0.1,6750.0,4050,Website,Sale,2700.0,0.4
ORD04342,2025-11-04,CUST1172,Tablet,Electronics,North,4.0,22000,0.0,88000.0,62000,Website,Sale,26000.0,0.29545454545454547
ORD04343,2025-02-06,CUST1300,Monitor,Electronics,South,3.0,12000,0.0,36000.0,22800,App,Sale,13200.0,0.36666666666666664
ORD04344,2025-10-22,CUST1187,Headphones,Accessories,South,4.0,2500,0.15,8500.0,5400,App,Sale,3100.0,0.36470588235294116
ORD04345,2025-06-17,CUST1157,Tablet,Electronics,East,3.0,22000,0.2,52800.0,46500,Marketplace,Sale,6300.0,0.11931818181818182
ORD04346,2025-04-21,CUST1026,Smartphone,Electronics,North,5.0,28000,0.05,133000.0,102500,Website,Sale,30500.0,0.22932330827067668
ORD04347,2025-05-30,CUST1424,Laptop,Electronics,North,4.0,55000,0.05,209000.0,144000,Marketplace,Sale,65000.0,0.31100478468899523
ORD04348,2025-09-20,CUST1191,Laptop,Electronics,North,5.0,55000,0.15,233750.0,180000,App,Sale,53750.0,0.22994652406417113
ORD04349,2025-03-24,CUST1375,Headphones,Accessories,South,4.0,2500,0.2,8000.0,5400,Marketplace,Sale,2600.0,0.325
ORD04350,2025-01-22,CUST1276,Webcam,Accessories,East,6.0,3200,0.0,19200.0,11400,Marketplace,Sale,7800.0,0.40625
ORD04351,2025-03-06,CUST1409,Keyboard,Accessories,South,5.0,1500,0.1,6750.0,4250,App,Sale,2500.0,0.37037037037037035
ORD04352,2025-01-17,CUST1073,Webcam,Accessories,South,4.0,3200,0.15,10880.0,7600,Website,Sale,3280.0,0.3014705882352941
ORD04353,2025-05-07,CUST1295,Tablet,Electronics,East,3.0,22000,0.0,66000.0,46500,App,Sale,19500.0,0.29545454545454547
ORD04354,2025-08-09,CUST1253,Monitor,Electronics,East,3.0,12000,0.05,34200.0,22800,App,Sale,11400.0,0.3333333333333333
ORD04355,2025-02-10,CUST1316,Tablet,Electronics,North,4.0,22000,0.05,83600.0,62000,Marketplace,Sale,21600.0,0.2583732057416268
ORD04356,2025-09-17,CUST1042,Webcam,Accessories,West,4.0,3200,0.1,11520.0,7600,Website,Sale,3920.0,0.3402777777777778
ORD04357,2025-08-12,CUST1016,Mouse,Accessories,South,5.0,800,0.2,3200.0,2100,App,Sale,1100.0,0.34375
ORD04358,2025-03-19,CUST1022,Mouse,Accessories,East,3.0,800,0.05,2280.0,1260,App,Sale,1020.0,0.4473684210526316
ORD04359,2025-01-16,CUST1281,Mouse,Accessories,North,6.0,800,0.05,4560.0,2520,Marketplace,Sale,2040.0,0.4473684210526316
ORD04360,2025-02-26,CUST1066,Webcam,Accessories,South,1.0,3200,0.15,2720.0,1900,App,Sale,820.0,0.3014705882352941
ORD04361,2025-12-04,CUST1039,Tablet,Electronics,North,1.0,22000,0.05,20900.0,15500,Website,Sale,5400.0,0.2583732057416268
ORD04362,2025-06-09,CUST1338,Webcam,Accessories,South,1.0,3200,0.0,3200.0,1900,Marketplace,Sale,1300.0,0.40625
ORD04363,2025-05-15,CUST1316,Laptop,Electronics,West,3.0,55000,0.05,156750.0,108000,Website,Sale,48750.0,0.31100478468899523
ORD04364,2025-06-19,CUST1385,Headphones,Accessories,South,4.0,2500,0.05,9500.0,5400,Marketplace,Sale,4100.0,0.43157894736842106
ORD04365,2025-06-16,CUST1207,Keyboard,Accessories,West,5.0,1500,0.1,6750.0,4250,App,Sale,2500.0,0.37037037037037035
ORD04366,2025-04-01,CUST1260,Webcam,Accessories,South,4.0,3200,0.2,10240.0,7600,Marketplace,Sale,2640.0,0.2578125
ORD04367,2025-05-11,CUST1390,Tablet,Electronics,East,2.0,22000,0.2,35200.0,31000,App,Sale,4200.0,0.11931818181818182
ORD04368,2025-03-14,CUST1199,Keyboard,Accessories,West,1.0,1500,0.2,1200.0,850,Marketplace,Sale,350.0,0.2916666666666667
ORD04369,2025-12-14,CUST1223,Smartphone,Electronics,West,6.0,28000,0.1,151200.0,123000,App,Sale,28200.0,0.1865079365079365
ORD04370,2025-10-14,CUST1241,Keyboard,Accessories,West,1.0,1500,0.2,1200.0,850,Website,Sale,350.0,0.2916666666666667
ORD04371,2025-06-30,CUST1277,Smartphone,Electronics,West,4.0,28000,0.15,95200.0,82000,App,Sale,13200.0,0.13865546218487396
ORD04372,2025-07-09,CUST1186,Mouse,Accessories,South,1.0,800,0.0,800.0,420,Website,Sale,380.0,0.475
ORD04373,2025-04-12,CUST1231,Tablet,Electronics,East,1.0,22000,0.2,17600.0,15500,App,Sale,2100.0,0.11931818181818182
ORD04374,2025-12-16,CUST1296,Tablet,Electronics,South,3.0,22000,0.15,56100.0,46500,Website,Sale,9600.0,0.1711229946524064
ORD04375,2025-12-27,CUST1379,Keyboard,Accessories,North,5.0,1500,0.1,6750.0,4250,App,Sale,2500.0,0.37037037037037035
ORD04376,2025-05-07,CUST1400,Mouse,Accessories,East,2.0,800,0.1,1440.0,840,Marketplace,Sale,600.0,0.4166666666666667
ORD04377,2025-11-10,CUST1307,Webcam,Accessories,South,1.0,3200,0.2,2560.0,1900,Website,Sale,660.0,0.2578125
ORD04378,2025-05-15,CUST1398,Mouse,Accessories,East,2.0,800,0.15,1360.0,840,App,Sale,520.0,0.38235294117647056
ORD04379,2025-04-06,CUST1091,Keyboard,Accessories,South,2.0,1500,0.15,2550.0,1700,Website,Sale,850.0,0.3333333333333333
ORD04380,2025-11-06,CUST1397,Smartphone,Electronics,North,3.0,28000,0.0,84000.0,61500,Website,Sale,22500.0,0.26785714285714285
ORD04381,2025-05-10,CUST1216,Monitor,Electronics,West,6.0,12000,0.15,61200.0,45600,App,Sale,15600.0,0.2549019607843137
ORD04382,2025-06-01,CUST1376,Headphones,Accessories,East,1.0,2500,0.05,2375.0,1350,Website,Sale,1025.0,0.43157894736842106
ORD04383,2025-06-15,CUST1262,Webcam,Accessories,South,4.0,3200,0.1,11520.0,7600,Website,Sale,3920.0,0.3402777777777778
ORD04384,2025-08-21,CUST1186,Monitor,Electronics,East,5.0,12000,0.0,60000.0,38000,Website,Sale,22000.0,0.36666666666666664
ORD04385,2025-04-22,CUST1332,Headphones,Accessories,East,1.0,2500,0.15,2125.0,1350,App,Sale,775.0,0.36470588235294116
ORD04386,2025-11-13,CUST1070,Webcam,Accessories,East,4.0,3200,0.2,10240.0,7600,Marketplace,Sale,2640.0,0.2578125
ORD04387,2025-10-20,CUST1377,Headphones,Accessories,South,6.0,2500,0.0,15000.0,8100,Marketplace,Sale,6900.0,0.46
ORD04388,2025-03-21,CUST1240,Monitor,Electronics,South,4.0,12000,0.05,45600.0,30400,Marketplace,Sale,15200.0,0.3333333333333333
ORD04389,2025-03-17,CUST1098,Monitor,Electronics,North,2.0,12000,0.1,21600.0,15200,App,Sale,6400.0,0.2962962962962963
ORD04390,2025-01-15,CUST1302,Tablet,Electronics,North,2.0,22000,0.0,44000.0,31000,App,Sale,13000.0,0.29545454545454547
ORD04391,2025-10-14,CUST1106,Mouse,Accessories,East,2.0,800,0.05,1520.0,840,Website,Sale,680.0,0.4473684210526316
ORD04392,2025-04-22,CUST1033,Webcam,Accessories,North,6.0,3200,0.05,18240.0,11400,App,Sale,6840.0,0.375
ORD04393,2025-12-11,CUST1359,Webcam,Accessories,East,2.0,3200,0.05,6080.0,3800,App,Sale,2280.0,0.375
ORD04394,2025-05-05,CUST1352,Smartphone,Electronics,North,3.0,28000,0.1,75600.0,61500,Website,Sale,14100.0,0.1865079365079365
ORD04395,2025-10-04,CUST1177,Keyboard,Accessories,South,3.0,1500,0.2,3600.0,2550,App,Sale,1050.0,0.2916666666666667
ORD04396,2025-02-08,CUST1189,Monitor,Electronics,North,5.0,12000,0.2,48000.0,38000,App,Sale,10000.0,0.20833333333333334
ORD04397,2025-11-04,CUST1111,Keyboard,Accessories,West,3.0,1500,0.05,4275.0,2550,Website,Sale,1725.0,0.40350877192982454
ORD04398,2025-04-25,CUST1163,Keyboard,Accessories,South,4.0,1500,0.0,6000.0,3400,Website,Sale,2600.0,0.43333333333333335
ORD04399,2025-12-16,CUST1247,Mouse,Accessories,North,4.0,800,0.15,2720.0,1680,Marketplace,Sale,1040.0,0.38235294117647056
ORD04400,2025-05-03,CUST1339,Monitor,Electronics,North,4.0,12000,0.2,38400.0,30400,Website,Sale,8000.0,0.20833333333333334
ORD04401,2025-03-13,CUST1313,Tablet,Electronics,North,2.0,22000,0.0,44000.0,31000,Website,Sale,13000.0,0.29545454545454547
ORD04402,2025-11-27,CUST1353,Tablet,Electronics,East,5.0,22000,0.15,93500.0,77500,Website,Sale,16000.0,0.1711229946524064
ORD04403,2025-03-01,CUST1171,Smartphone,Electronics,North,6.0,28000,0.1,151200.0,123000,Marketplace,Sale,28200.0,0.1865079365079365
ORD04404,2025-07-20,CUST1025,Monitor,Electronics,East,3.0,12000,0.05,34200.0,22800,Website,Sale,11400.0,0.3333333333333333
ORD04405,2025-03-06,CUST1297,Headphones,Accessories,East,3.0,2500,0.1,6750.0,4050,App,Sale,2700.0,0.4
ORD04406,2025-07-02,CUST1111,Laptop,Electronics,South,5.0,55000,0.1,247500.0,180000,Marketplace,Sale,67500.0,0.2727272727272727
ORD04407,2025-03-24,CUST1248,Smartphone,Electronics,East,2.0,28000,0.0,56000.0,41000,Marketplace,Sale,15000.0,0.26785714285714285
ORD04408,2025-04-14,CUST1209,Headphones,Accessories,East,5.0,2500,0.2,10000.0,6750,App,Sale,3250.0,0.325
ORD04409,2025-07-20,CUST1116,Smartphone,Electronics,West,2.0,28000,0.1,50400.0,41000,App,Sale,9400.0,0.1865079365079365
ORD04410,2025-08-04,CUST1189,Tablet,Electronics,South,1.0,22000,0.0,22000.0,15500,Marketplace,Sale,6500.0,0.29545454545454547
ORD04411,2025-11-02,CUST1340,Mouse,Accessories,North,5.0,800,0.1,3600.0,2100,Marketplace,Sale,1500.0,0.4166666666666667
ORD04412,2025-09-15,CUST1360,Keyboard,Accessories,East,5.0,1500,0.15,6375.0,4250,Marketplace,Sale,2125.0,0.3333333333333333
ORD04413,2025-12-22,CUST1112,Monitor,Electronics,North,4.0,12000,0.2,38400.0,30400,Website,Sale,8000.0,0.20833333333333334
ORD04414,2025-05-15,CUST1296,Monitor,Electronics,East,3.0,12000,0.1,32400.0,22800,Website,Sale,9600.0,0.2962962962962963
ORD04415,2025-03-17,CUST1398,Smartphone,Electronics,South,5.0,28000,0.1,126000.0,102500,Website,Sale,23500.0,0.1865079365079365
ORD04416,2025-11-22,CUST1416,Laptop,Electronics,South,2.0,55000,0.1,99000.0,72000,Website,Sale,27000.0,0.2727272727272727
ORD04417,2025-08-20,CUST1298,Tablet,Electronics,South,5.0,22000,0.2,88000.0,77500,Marketplace,Sale,10500.0,0.11931818181818182
ORD04418,2025-02-20,CUST1143,Keyboard,Accessories,West,1.0,1500,0.15,1275.0,850,Website,Sale,425.0,0.3333333333333333
ORD04419,2025-05-07,CUST1071,Keyboard,Accessories,South,1.0,1500,0.0,1500.0,850,Marketplace,Sale,650.0,0.43333333333333335
ORD04420,2025-02-15,CUST1400,Laptop,Electronics,East,1.0,55000,0.05,52250.0,36000,Website,Sale,16250.0,0.31100478468899523
ORD04421,2025-05-12,CUST1164,Tablet,Electronics,West,2.0,22000,0.2,35200.0,31000,App,Sale,4200.0,0.11931818181818182
ORD04422,2025-04-07,CUST1359,Laptop,Electronics,East,3.0,55000,0.2,132000.0,108000,Website,Sale,24000.0,0.18181818181818182
ORD04423,2025-06-10,CUST1397,Smartphone,Electronics,South,4.0,28000,0.05,106400.0,82000,App,Sale,24400.0,0.22932330827067668
ORD04424,2025-10-06,CUST1287,Webcam,Accessories,North,3.0,3200,0.0,9600.0,5700,App,Sale,3900.0,0.40625
ORD04425,2025-03-12,CUST1338,Mouse,Accessories,East,1.0,800,0.0,800.0,420,App,Sale,380.0,0.475
ORD04426,2025-01-22,CUST1104,Mouse,Accessories,South,3.0,800,0.0,2400.0,1260,App,Sale,1140.0,0.475
ORD04427,2025-12-29,CUST1320,Tablet,Electronics,South,1.0,22000,0.2,17600.0,15500,Website,Sale,2100.0,0.11931818181818182
ORD04428,2025-07-16,CUST1270,Webcam,Accessories,West,6.0,3200,0.05,18240.0,11400,App,Sale,6840.0,0.375
ORD04429,2025-02-28,CUST1204,Laptop,Electronics,South,5.0,55000,0.0,275000.0,180000,Website,Sale,95000.0,0.34545454545454546
ORD04430,2025-01-04,CUST1216,Headphones,Accessories,South,4.0,2500,0.2,8000.0,5400,Website,Sale,2600.0,0.325
ORD04431,2025-05-02,CUST1267,Mouse,Accessories,North,3.0,800,0.1,2160.0,1260,App,Sale,900.0,0.4166666666666667
ORD04432,2025-12-26,CUST1029,Keyboard,Accessories,West,1.0,1500,0.05,1425.0,850,Marketplace,Sale,575.0,0.40350877192982454
ORD04433,2025-11-15,CUST1318,Headphones,Accessories,East,1.0,2500,0.2,2000.0,1350,Website,Sale,650.0,0.325
ORD04434,2025-03-12,CUST1012,Webcam,Accessories,South,5.0,3200,0.05,15200.0,9500,Website,Sale,5700.0,0.375
ORD04435,2025-04-26,CUST1389,Smartphone,Electronics,South,4.0,28000,0.15,95200.0,82000,Website,Sale,13200.0,0.13865546218487396
ORD04436,2025-02-04,CUST1285,Webcam,Accessories,East,4.0,3200,0.2,10240.0,7600,Marketplace,Sale,2640.0,0.2578125
