Order_ID,Order_Date,Customer_ID,Product,Category,Region,Quantity,Unit_Price,Discount,Sales,Cost,Channel
ORD04266,2025-05-13,CUST1276,Laptop,Electronics,West,3,55000,0.15,140250.0,108000,App
ORD04267,2025-05-11,CUST1179,Tablet,Electronics,West,2,22000,0.1,39600.0,31000,App
ORD04268,2025-09-03,CUST1379,Headphones,Accessories,West,4,2500,0,10000,5400,website
ORD04269,13/02/2025,CUST1038,Tablet,Electronics,EAST,2,22000,0,44000,31000,Website
ORD04270,2025/07/23,CUST1316,Monitor,Electronics,north,4,12000,0.05,45600.0,30400,APP
ORD04271,26/11/2025,CUST1092,Tablet,Electronics,north,4,22000,0.05,83600.0,62000,App
ORD04272,2025/03/06,CUST1052,Webcam,Accessories,West,6,3200,0.2,15360.0,11400,Website
ORD04273,11-23-2025,CUST1354,Headphones,Accessories,East,4,2500,0.2,8000.0,5400,App
ORD04274,2025/11/02,CUST1122,Laptop,Electronics,East,5,55000,0.05,261250.0,180000,App
ORD04275,27/05/2025,CUST1439,Monitor,Electronics,North,1,12000,0.1,10800.0,7600,APP
ORD04276,2025/02/27,CUST1421,Monitor,Electronics,West,4,12000,0,48000,30400,website
ORD04277,12-01-2025,CUST1160,Mouse,Accessories,South,1,800,5%,760.0,420,App
ORD04278,24/07/2025,CUST1124,Headphones,Accessories,South ,3,2500,0,7500,4050,App
ORD04279,2025-02-15,CUST1149,Smartphone,Electronics,South ,3,28000,0.1,75600.0,61500,APP
ORD04280,2025/07/03,CUST1000,Tablet,Electronics,north,4,22000,0,88000,62000,App
ORD04281,09/07/2025,CUST1168,Smartphone,Electronics,West,1,28000,0,28000,20500,App
ORD04282,07-22-2025,CUST1342,Mouse,Accessories,East,4,800,0.2,2560.0,1680,APP
ORD04283,17/09/2025,CUST1289,Webcam,Accessories,North,2,3200,0.05,6080.0,3800,website
ORD04284,30/12/2025,CUST1387,Smartphone,Electronics,north,5,28000,0.1,126000.0,102500,App
ORD04285,2025/05/17,CUST1277,Mouse,Accessories,North,6,800,10%,4320.0,2520,APP
ORD04286,24/10/2025,CUST1261,Tablet,Electronics,north,2,22000,0%,44000,31000,APP
ORD04287,09-16-2025,CUST1318,Laptop,Electronics,East,1,55000,0.1,49500.0,36000,website
ORD04288,2025-08-07,CUST1158,Laptop,Electronics,EAST,6,55000,0.15,280500.0,216000,Website
ORD04289,04/01/2025,CUST1060,Keyboard,Accessories,East,4,1500,20%,4800.0,3400,App
ORD04290,2025-05-04,CUST1061,Headphones,Accessories,East,4,2500,0.1,9000.0,5400,Marketplace
ORD04291,2025-10-22,CUST1305,Smartphone,Electronics,north,5,28000,0,140000,102500,Website
ORD04292,05/11/2025,CUST1009,Webcam,Accessories,EAST,3,3200,0,9600,5700,Marketplace
ORD04293,2025-10-21,CUST1215,Mouse,Accessories,North,4,800,0,3200,1680,Website
ORD04294,12/02/2025,CUST1311,Mouse,Accessories,South ,6,800,15%,4080.0,2520,App
ORD04295,2025/12/02,CUST1017,Tablet,Electronics,East,2,22000,5%,41800.0,31000,App
ORD04296,2025/06/21,CUST1381,Laptop,Electronics,East,3,55000,0.05,156750.0,108000,APP
ORD04297,10-07-2025,CUST1282,Laptop,Electronics,East,3,55000,0.2,132000.0,108000,Marketplace
ORD04298,07-02-2025,CUST1391,Webcam,Accessories,West,5,3200,0.05,15200.0,9500,Marketplace
ORD04299,21/02/2025,CUST1262,Mouse,Accessories,north,3,800,0.05,2280.0,1260,Website
ORD04300,12-22-2025,CUST1079,Webcam,Accessories,north,4,3200,0.15,10880.0,7600,Marketplace
ORD04301,12-13-2025,CUST1073,Webcam,Accessories,North,5,3200,0,16000,9500,APP
ORD04302,13/12/2025,CUST1311,Smartphone,Electronics,north,3,28000,0.2,67200.0,61500,Website
ORD04303,2025-04-09,CUST1188,Mouse,Accessories,EAST,4,800,0.15,2720.0,1680,APP
ORD04304,07-29-2025,CUST1266,Keyboard,Accessories,north,5,1500,0.1,6750.0,4250,Website
ORD04305,2025-04-07,CUST1283,Headphones,Accessories,South ,-1,2500,0,-2500,-1350,website
ORD04306,02-08-2025,CUST1155,Laptop,Electronics,North,1,55000,0,55000,36000,App
ORD04307,12-16-2025,CUST1347,Keyboard,Accessories,East,5,1500,0%,7500,4250,Marketplace
ORD04308,05-08-2025,CUST1137,Webcam,Accessories,South,2,3200,0.1,5760.0,3800,APP
ORD04309,10-05-2025,CUST1074,Monitor,Electronics,North,1,12000,0.2,9600.0,7600,website
ORD04310,2025-08-09,CUST1306,Monitor,Electronics,East,3,12000,0.2,28800.0,22800,App
ORD04311,12-13-2025,CUST1264,Monitor,Electronics,South ,2,12000,0,24000,15200,Website
ORD04312,2025-01-01,CUST1214,Smartphone,Electronics,EAST,6,28000,0.05,159600.0,123000,website
ORD04313,22/06/2025,CUST1198,Webcam,Accessories,North,6,3200,0.15,16320.0,11400,Marketplace
ORD04314,2025/05/04,CUST1135,Webcam,Accessories,South ,2,3200,0.05,6080.0,3800,Website
ORD04315,06-10-2025,CUST1082,Laptop,Electronics,North,3,55000,0.2,132000.0,108000,website
ORD04316,2025/10/06,CUST1094,Smartphone,Electronics,North,3,28000,0.15,71400.0,61500,Website
ORD04317,2025-07-10,CUST1191,Headphones,Accessories,North,6,2500,0.15,12750.0,8100,APP
ORD04318,06-09-2025,CUST1071,Headphones,Accessories,West,2,2500,0.2,4000.0,2700,App
ORD04319,07/03/2025,CUST1290,Smartphone,Electronics,South ,3,28000,0.2,67200.0,61500,App
ORD04320,2025-01-12,CUST1334,Monitor,Electronics,South ,6,12000,0.15,61200.0,45600,Marketplace
ORD04321,16/03/2025,CUST1054,Headphones,Accessories,EAST,4,2500,0.2,8000.0,5400,website
ORD04322,2025-03-12,CUST1112,Mouse,accessories,North,1,800,5%,760.0,420,Website
ORD04323,2025/04/18,CUST1328,Webcam,Accessories,South ,3,3200,0.1,8640.0,5700,Website
ORD04324,2025-07-10,CUST1338,Smartphone,Electronics,North,6,28000,0.05,159600.0,123000,Marketplace
ORD04325,2025/10/16,CUST1356,Tablet,Electronics,West,5,22000,0.2,88000.0,77500,APP
ORD04326,2025/08/12,CUST1353,Keyboard,Accessories,East,1,1500,0,1500,850,APP
ORD04327,2025/11/15,CUST1259,Smartphone,Electronics,North,6,28000,0.15,142800.0,123000,website
ORD04328,02-27-2025,CUST1325,Keyboard,Accessories,North,4,1500,10%,5400.0,3400,Website
ORD04329,02-03-2025,CUST1291,Tablet,Electronics,South,1,22000,0.1,19800.0,15500,App
ORD04330,2025-04-18,CUST1220,Keyboard,Accessories,South ,2,1500,5%,2850.0,1700,APP
ORD04331,2025-12-07,CUST1309,Keyboard,Accessories,EAST,4,1500,0.2,4800.0,3400,APP
ORD04332,19/06/2025,CUST1122,Monitor,Electronics,South,1,12000,0.1,10800.0,7600,website
ORD04333,02/03/2025,CUST1107,Headphones,Accessories,South,5,2500,15%,10625.0,6750,Marketplace
ORD04334,2025/06/23,CUST1035,Keyboard,Accessories,West,6,1500,0.15,7650.0,5100,APP
ORD04335,2025-09-12,CUST1034,Laptop,Electronics,EAST,5,55000,0,275000,180000,website
ORD04336,09-28-2025,CUST1396,Keyboard,Accessories,East,3,1500,0%,4500,2550,App
ORD04337,2025/05/22,CUST1026,Mouse,Accessories,north,4,800,0.2,2560.0,1680,website
ORD04338,2025/08/23,CUST1330,Monitor,Electronics,EAST,4,12000,0,48000,30400,website
ORD04339,26/08/2025,CUST1236,Webcam,Accessories,South ,4,3200,0.2,10240.0,7600,App
ORD04340,2025-11-25,CUST1162,Monitor,Electronics,East,6,12000,0.2,57600.0,45600,Marketplace
ORD04341,2025/03/03,CUST1326,Headphones,Accessories,South ,3,2500,0.1,6750.0,4050,website
ORD04342,11-04-2025,CUST1172,Tablet,Electronics,North,4,22000,0,88000,62000,Website
ORD04343,02-06-2025,CUST1300,Monitor,Electronics,South ,3,12000,0,36000,22800,App
ORD04344,10-22-2025,CUST1187,Headphones,Accessories,South ,4,2500,0.15,8500.0,5400,App
ORD04345,2025/06/17,CUST1157,Tablet,Electronics,EAST,3,22000,0.2,52800.0,46500,Marketplace
ORD04346,21/04/2025,CUST1026,Smartphone,Electronics,North,5,28000,0.05,133000.0,102500,website
ORD04347,2025-05-30,CUST1424,Laptop,Electronics,North,4,55000,0.05,209000.0,144000,Marketplace
ORD04348,20/09/2025,CUST1191,Laptop,Electronics,north,5,55000,0.15,233750.0,180000,App
ORD04349,03-24-2025,CUST1375,Headphones,accessories,South ,4,2500,0.2,8000.0,5400,Marketplace
ORD04350,01-22-2025,CUST1276,Webcam,Accessories,East,6,3200,0,19200,11400,Marketplace
ORD04351,2025-03-06,CUST1409,Keyboard,Accessories,South ,5,1500,10%,6750.0,4250,App
ORD04352,2025/01/17,CUST1073,Webcam,Accessories,South,4,3200,0.15,10880.0,7600,Website
ORD04353,05/07/2025,CUST1295,Tablet,Electronics,East,3,22000,0,66000,46500,APP
ORD04354,2025-08-09,CUST1253,Monitor,Electronics,East,3,12000,0.05,34200.0,22800,App
ORD04355,02-10-2025,CUST1316,Tablet,Electronics,north,4,22000,0.05,83600.0,62000,Marketplace
ORD04356,2025-09-17,CUST1042,Webcam,Accessories,West,4,3200,0.1,11520.0,7600,website
ORD04357,08/12/2025,CUST1016,Mouse,Accessories,South,5,800,20%,3200.0,2100,APP
ORD04358,03-19-2025,CUST1022,Mouse,Accessories,EAST,3,800,0.05,2280.0,1260,APP
ORD04359,2025/01/16,CUST1281,Mouse,Accessories,North,6,800,0.05,4560.0,2520,Marketplace
ORD04360,02-26-2025,CUST1066,Webcam,Accessories,South,1,3200,0.15,2720.0,1900,App
ORD04361,2025/12/04,CUST1039,Tablet,Electronics,north,1,22000,0.05,20900.0,15500,Website
ORD04362,2025/06/09,CUST1338,Webcam,Accessories,South ,1,3200,0,3200,1900,Marketplace
ORD04363,15/05/2025,CUST1316,Laptop,Electronics,West,3,55000,0.05,156750.0,108000,Website
ORD04364,19/06/2025,CUST1385,Headphones,Accessories,South ,4,2500,0.05,9500.0,5400,Marketplace
ORD04365,2025-06-16,CUST1207,Keyboard,Accessories,West,5,1500,0.1,6750.0,4250,App
ORD04366,2025/04/01,CUST1260,Webcam,Accessories,South,4,3200,20%,10240.0,7600,Marketplace
ORD04367,05/11/2025,CUST1390,Tablet,Electronics,EAST,2,22000,20%,35200.0,31000,APP
ORD04368,2025/03/14,CUST1199,Keyboard,Accessories,West,1,1500,0.2,1200.0,850,Marketplace
ORD04369,14/12/2025,CUST1223,Smartphone,Electronics,West,6,28000,0.1,151200.0,123000,APP
ORD04370,14/10/2025,CUST1241,Keyboard,Accessories,West,1,1500,0.2,1200.0,850,Website
ORD04371,2025-06-30,CUST1277,Smartphone,Electronics,West,4,28000,0.15,95200.0,82000,APP
ORD04372,2025/07/09,CUST1186,Mouse,accessories,South,1,800,0%,800,420,website
ORD04373,04/12/2025,CUST1231,Tablet,Electronics,East,1,22000,0.2,17600.0,15500,App
ORD04374,16/12/2025,CUST1296,Tablet,Electronics,South,3,22000,0.15,56100.0,46500,website
ORD04375,2025/12/27,CUST1379,Keyboard,Accessories,north,5,1500,0.1,6750.0,4250,App
ORD04376,2025-05-07,CUST1400,Mouse,Accessories,EAST,2,800,10%,1440.0,840,Marketplace
ORD04377,2025-11-10,CUST1307,Webcam,Accessories,South ,1,3200,20%,2560.0,1900,Website
ORD04378,05-15-2025,CUST1398,Mouse,Accessories,EAST,2,800,0.15,1360.0,840,App
ORD04379,2025/04/06,CUST1091,Keyboard,Accessories,South,2,1500,0.15,2550.0,1700,Website
ORD04380,11/06/2025,CUST1397,Smartphone,Electronics,north,3,28000,0,84000,61500,website
ORD04381,2025-05-10,CUST1216,Monitor,electronics,West,6,12000,0.15,61200.0,45600,App
ORD04382,2025-06-01,CUST1376,Headphones,Accessories,EAST,1,2500,0.05,2375.0,1350,website
ORD04383,2025-06-15,CUST1262,Webcam,Accessories,South,4,3200,0.1,11520.0,7600,Website
ORD04384,08-21-2025,CUST1186,Monitor,Electronics,EAST,5,12000,0,60000,38000,website
ORD04385,2025/04/22,CUST1332,Headphones,Accessories,East,1,2500,0.15,2125.0,1350,APP
ORD04386,13/11/2025,CUST1070,Webcam,Accessories,East,4,3200,0.2,10240.0,7600,Marketplace
ORD04387,2025-10-20,CUST1377,Headphones,Accessories,South ,6,2500,0,15000,8100,Marketplace
ORD04388,2025/03/21,CUST1240,Monitor,Electronics,South ,4,12000,0.05,45600.0,30400,Marketplace
ORD04389,2025/03/17,CUST1098,Monitor,Electronics,North,2,12000,0.1,21600.0,15200,APP
ORD04390,15/01/2025,CUST1302,Tablet,Electronics,north,2,22000,0,44000,31000,App
ORD04391,10-14-2025,CUST1106,Mouse,Accessories,East,2,800,0.05,1520.0,840,Website
ORD04392,22/04/2025,CUST1033,Webcam,Accessories,North,6,3200,0.05,18240.0,11400,APP
ORD04393,2025-12-11,CUST1359,Webcam,Accessories,East,2,3200,0.05,6080.0,3800,App
ORD04394,05/05/2025,CUST1352,Smartphone,Electronics,North,3,28000,10%,75600.0,61500,website
ORD04395,10-04-2025,CUST1177,Keyboard,Accessories,South ,3,1500,0.2,3600.0,2550,APP
ORD04396,02/08/2025,CUST1189,Monitor,Electronics,north,5,12000,0.2,48000.0,38000,APP
ORD04397,11/04/2025,CUST1111,Keyboard,Accessories,West,3,1500,0.05,4275.0,2550,Website
ORD04398,2025-04-25,CUST1163,Keyboard,Accessories,South,4,1500,0,6000,3400,website
ORD04399,12-16-2025,CUST1247,Mouse,accessories,north,4,800,15%,2720.0,1680,Marketplace
ORD04400,2025-05-03,CUST1339,Monitor,Electronics,north,4,12000,0.2,38400.0,30400,website
ORD04401,13/03/2025,CUST1313,Tablet,Electronics,north,2,22000,0,44000,31000,Website
ORD04402,2025/11/27,CUST1353,Tablet,Electronics,East,5,22000,0.15,93500.0,77500,Website
ORD04403,2025/03/01,CUST1171,Smartphone,Electronics,North,6,28000,0.1,151200.0,123000,Marketplace
ORD04404,07-20-2025,CUST1025,Monitor,Electronics,EAST,3,12000,0.05,34200.0,22800,website
ORD04405,2025-03-06,CUST1297,Headphones,Accessories,East,3,2500,0.1,6750.0,4050,App
ORD04406,2025-07-02,CUST1111,Laptop,Electronics,South ,5,55000,0.1,247500.0,180000,Marketplace
ORD04407,2025/03/24,CUST1248,Smartphone,Electronics,EAST,2,28000,0,56000,41000,Marketplace
ORD04408,2025/04/14,CUST1209,Headphones,Accessories,East,5,2500,20%,10000.0,6750,APP
ORD04409,07-20-2025,CUST1116,Smartphone,Electronics,West,2,28000,0.1,50400.0,41000,App
ORD04410,2025/08/04,CUST1189,Tablet,Electronics,South ,1,22000,0,22000,15500,Marketplace
ORD04411,2025/11/02,CUST1340,Mouse,Accessories,north,5,800,0.1,3600.0,2100,Marketplace
ORD04412,2025/09/15,CUST1360,Keyboard,Accessories,East,5,1500,0.15,6375.0,4250,Marketplace
ORD04413,12-22-2025,CUST1112,Monitor,Electronics,north,4,12000,0.2,38400.0,30400,Website
ORD04414,2025-05-15,CUST1296,Monitor,Electronics,EAST,3,12000,0.1,32400.0,22800,website
ORD04415,2025-03-17,CUST1398,Smartphone,Electronics,South ,5,28000,0.1,126000.0,102500,website
ORD04416,2025/11/22,CUST1416,Laptop,Electronics,South,2,55000,0.1,99000.0,72000,Website
ORD04417,2025-08-20,CUST1298,Tablet,Electronics,South ,5,22000,0.2,88000.0,77500,Marketplace
ORD04418,20/02/2025,CUST1143,Keyboard,Accessories,West,1,1500,0.15,1275.0,850,Website
ORD04419,05/07/2025,CUST1071,Keyboard,Accessories,South,1,1500,0,1500,850,Marketplace
ORD04420,2025-02-15,CUST1400,Laptop,Electronics,East,1,55000,0.05,52250.0,36000,website
ORD04421,05-12-2025,CUST1164,Tablet,Electronics,West,2,22000,0.2,35200.0,31000,APP
ORD04422,2025/04/07,CUST1359,Laptop,Electronics,East,3,55000,0.2,132000.0,108000,website
ORD04423,06/10/2025,CUST1397,Smartphone,Electronics,South ,4,28000,0.05,106400.0,82000,APP
ORD04424,10-06-2025,CUST1287,Webcam,Accessories,North,3,3200,0,9600,5700,APP
ORD04425,03-12-2025,CUST1338,Mouse,Accessories,East,1,800,0,800,420,APP
ORD04426,22/01/2025,CUST1104,Mouse,Accessories,South ,3,800,0,2400,1260,App
ORD04427,2025-12-29,CUST1320,Tablet,Electronics,South,1,22000,0.2,17600.0,15500,Website
ORD04428,2025-07-16,CUST1270,Webcam,Accessories,West,6,3200,0.05,18240.0,11400,APP
ORD04429,28/02/2025,CUST1204,Laptop,Electronics,South ,5,55000,0,275000,180000,website
ORD04430,01-04-2025,CUST1216,Headphones,Accessories,South ,4,2500,0.2,8000.0,5400,Website
ORD04431,05/02/2025,CUST1267,Mouse,Accessories,north,3,800,0.1,2160.0,1260,APP
ORD04432,26/12/2025,CUST1029,Keyboard,Accessories,West,1,1500,0.05,1425.0,850,Marketplace
ORD04433,15/11/2025,CUST1318,Headphones,Accessories,EAST,1,2500,20%,2000.0,1350,website
ORD04434,2025-03-12,CUST1012,Webcam,Accessories,South ,5,3200,0.05,15200.0,9500,website
ORD04435,26/04/2025,CUST1389,Smartphone,Electronics,South ,4,28000,0.15,95200.0,82000,Website
ORD04436,02/04/2025,CUST1285,Webcam,Accessories,East,4,3200,0.2,10240.0,7600,Marketplace
ORD04437,04-04-2025,CUST1347,Laptop,Electronics,EAST,6,55000,0,330000,216000,Marketplace
ORD04438,2025/10/09,CUST1007,Smartphone,Electronics,South ,1,28000,0.15,23800.0,20500,App
ORD04439,03-29-2025,CUST1398,Tablet,Electronics,South ,4,22000,0.1,79200.0,62000,APP
ORD04440,2025-09-29,CUST1370,Monitor,Electronics,South ,1,12000,0.05,11400.0,7600,website
ORD04441,2025/03/09,CUST1088,Monitor,Electronics,EAST,1,12000,0.05,11400.0,7600,website
ORD04442,2025-06-17,CUST1252,Monitor,Electronics,West,2,12000,0.15,20400.0,15200,App
ORD04443,2025/04/17,CUST1427,Smartphone,Electronics,north,2,28000,10%,50400.0,41000,App
ORD04444,03-02-2025,CUST1186,Keyboard,Accessories,South ,4,1500,5%,5700.0,3400,Marketplace
ORD04445,15/10/2025,CUST1306,Headphones,Accessories,East,4,2500,0.1,9000.0,5400,APP
ORD04446,17/01/2025,CUST1389,Keyboard,Accessories,EAST,3,1500,0,4500,2550,App
ORD04447,08-20-2025,CUST1278,Smartphone,Electronics,East,3,28000,0.15,71400.0,61500,website
ORD04448,2025-08-12,CUST1164,Headphones,Accessories,West,6,2500,0.1,13500.0,8100,Marketplace
ORD04449,2025-01-27,CUST1160,Webcam,Accessories,EAST,3,3200,10%,8640.0,5700,Marketplace
ORD04450,2025/07/31,CUST1316,Laptop,Electronics,EAST,3,55000,0.05,156750.0,108000,APP
ORD04451,25/01/2025,CUST1259,Webcam,Accessories,EAST,4,3200,0,12800,7600,App
ORD04452,2025-09-16,CUST1439,Keyboard,Accessories,South ,1,1500,0.15,1275.0,850,App
ORD04453,15/01/2025,CUST1287,Smartphone,electronics,north,2,28000,0.1,50400.0,41000,Marketplace
ORD04454,2025-05-16,CUST1446,Webcam,Accessories,West,2,3200,0.15,5440.0,3800,Marketplace
ORD04455,10-30-2025,CUST1141,Monitor,Electronics,EAST,3,12000,0,36000,22800,APP
ORD04456,11-03-2025,CUST1292,Headphones,Accessories,EAST,2,2500,0.05,4750.0,2700,APP
ORD04457,12-16-2025,CUST1073,Monitor,Electronics,South ,4,12000,0.2,38400.0,30400,website
ORD04458,2025-11-30,CUST1254,Monitor,Electronics,EAST,2,12000,0,24000,15200,APP
ORD04459,23/08/2025,CUST1107,Monitor,Electronics,North,1,12000,0,12000,7600,APP
ORD04460,10-05-2025,CUST1309,Monitor,Electronics,South ,1,12000,0.1,10800.0,7600,Website
ORD04461,2025/11/13,CUST1187,Keyboard,Accessories,South,1,1500,0,1500,850,Marketplace
ORD04462,2025-12-11,CUST1346,Keyboard,Accessories,East,2,1500,0%,3000,1700,Website
ORD04463,2025/09/21,CUST1089,Webcam,Accessories,North,3,3200,0.1,8640.0,5700,Marketplace
ORD04464,2025/06/09,CUST1388,Monitor,Electronics,North,5,12000,0,60000,38000,website
ORD04465,10-24-2025,CUST1057,Laptop,Electronics,East,6,55000,15%,280500.0,216000,Website
ORD04466,03-29-2025,CUST1301,Mouse,Accessories,north,4,800,0.2,2560.0,1680,App
ORD04467,06/09/2025,CUST1212,Laptop,Electronics,South ,6,55000,0.15,280500.0,216000,Website
ORD04468,11/07/2025,CUST1254,Keyboard,Accessories,North,5,1500,0,7500,4250,Website
ORD04469,03-28-2025,CUST1187,Headphones,Accessories,South ,1,2500,5%,2375.0,1350,website
ORD04470,10-26-2025,CUST1325,Tablet,Electronics,South,2,22000,0.1,39600.0,31000,App
ORD04471,2025/09/02,CUST1361,Keyboard,Accessories,EAST,5,1500,0,7500,4250,Website
ORD04472,2025/02/27,CUST1312,Monitor,Electronics,South ,6,12000,0%,72000,45600,App
ORD04473,2025/04/17,CUST1006,Keyboard,Accessories,EAST,2,1500,0.05,2850.0,1700,Website
ORD04474,2025/03/16,CUST1388,Tablet,Electronics,South ,5,22000,0.15,93500.0,77500,Website
ORD04475,20/09/2025,CUST1092,Mouse,Accessories,East,6,800,0.05,4560.0,2520,Marketplace
ORD04476,2025-09-23,CUST1212,Mouse,Accessories,north,3,800,0,2400,1260,Marketplace
ORD04477,2025-09-01,CUST1007,Laptop,Electronics,EAST,3,55000,0.05,156750.0,108000,App
ORD04478,19/09/2025,CUST1436,Smartphone,Electronics,North,3,28000,0,84000,61500,App
ORD04479,2025-09-11,CUST1429,Keyboard,Accessories,South ,2,1500,10%,2700.0,1700,website
ORD04480,2025-10-21,CUST1119,Monitor,Electronics,South,4,12000,0.05,45600.0,30400,App
ORD04481,2025/01/25,CUST1283,Headphones,Accessories,East,2,2500,0.2,4000.0,2700,website
ORD04482,2025-03-31,CUST1263,Webcam,Accessories,North,4,3200,0,12800,7600,App
ORD04483,18/05/2025,CUST1199,Webcam,Accessories,north,4,3200,0.1,11520.0,7600,App
ORD04484,2025/03/01,CUST1277,Headphones,Accessories,EAST,1,2500,0%,2500,1350,APP
ORD04485,06-17-2025,CUST1182,Smartphone,Electronics,South ,5,28000,0,140000,102500,APP
ORD04486,2025-05-23,CUST1147,Tablet,Electronics,EAST,2,22000,0.1,39600.0,31000,Marketplace
ORD04487,2025-03-06,CUST1134,Tablet,Electronics,East,3,22000,0.15,56100.0,46500,Website
ORD04488,05-26-2025,CUST1378,Keyboard,Accessories,East,4,1500,0.1,5400.0,3400,App
ORD04489,27/12/2025,CUST1012,Webcam,Accessories,North,3,3200,0.15,8160.0,5700,website
ORD04490,2025/10/13,CUST1174,Monitor,Electronics,South,2,12000,20%,19200.0,15200,APP
ORD04491,04-20-2025,CUST1427,Tablet,Electronics,East,2,22000,0.15,37400.0,31000,Website
ORD04492,03-26-2025,CUST1387,Laptop,Electronics,East,6,55000,0.05,313500.0,216000,website
ORD04493,2025/03/12,CUST1176,Tablet,Electronics,West,2,22000,0,44000,31000,Website
ORD04494,2025/12/12,CUST1233,Webcam,Accessories,East,2,3200,0.05,6080.0,3800,App
ORD04495,02-19-2025,CUST1349,Headphones,Accessories,EAST,5,2500,0.05,11875.0,6750,App
ORD04496,08-01-2025,CUST1051,Monitor,Electronics,north,5,12000,0.2,48000.0,38000,APP
ORD04497,06-27-2025,CUST1092,Monitor,Electronics,West,5,12000,0,60000,38000,APP
ORD04498,05-01-2025,CUST1173,Laptop,Electronics,East,4,55000,0.1,198000.0,144000,App
ORD04499,2025-04-07,CUST1138,Tablet,Electronics,EAST,6,22000,0,132000,93000,APP
ORD04500,2025-12-12,CUST1443,Keyboard,accessories,South ,2,1500,0.1,2700.0,1700,Website
ORD04501,12-15-2025,CUST1331,Tablet,Electronics,South ,2,22000,0,44000,31000,APP
ORD04502,2025-12-02,CUST1248,Smartphone,Electronics,South,3,28000,0.1,75600.0,61500,Website
ORD04503,2025-03-27,CUST1291,Webcam,Accessories,EAST,5,3200,0%,16000,9500,App
ORD04504,2025/08/30,CUST1196,Keyboard,Accessories,South ,6,1500,0.2,7200.0,5100,Website
ORD04505,2025/07/02,CUST1259,Mouse,Accessories,North,1,800,0,800,420,website
ORD04506,07-27-2025,CUST1010,Laptop,Electronics,West,1,55000,20%,44000.0,36000,website
ORD04507,2025/07/19,CUST1188,Smartphone,Electronics,North,2,28000,0,56000,41000,Website
ORD04508,2025/04/21,CUST1329,Webcam,Accessories,East,5,3200,0.1,14400.0,9500,website
ORD04509,2025-11-24,CUST1090,Keyboard,Accessories,north,3,1500,20%,3600.0,2550,Website
ORD04510,2025-10-02,CUST1047,Webcam,Accessories,South ,2,3200,0.15,5440.0,3800,APP
ORD04511,17/01/2025,CUST1225,Mouse,accessories,North,6,800,0%,4800,2520,website
ORD04512,21/08/2025,CUST1166,Smartphone,Electronics,EAST,6,28000,0.1,151200.0,123000,website
ORD04513,2025-06-22,CUST1152,Keyboard,Accessories,north,4,1500,0.15,5100.0,3400,Website
ORD04514,2025/04/16,CUST1081,Mouse,Accessories,East,3,800,0.1,2160.0,1260,website
ORD04515,2025/08/06,CUST1199,Webcam,Accessories,East,6,3200,0.05,18240.0,11400,website
ORD04516,29/10/2025,CUST1354,Headphones,Accessories,north,3,2500,0.05,7125.0,4050,website
ORD04517,14/05/2025,CUST1246,Keyboard,Accessories,EAST,5,1500,0.15,6375.0,4250,website
ORD04518,21/01/2025,CUST1035,Mouse,Accessories,North,3,800,0.2,1920.0,1260,Website
ORD04519,2025-06-28,CUST1049,Headphones,Accessories,South ,2,2500,0.2,4000.0,2700,Marketplace
ORD04520,24/05/2025,CUST1430,Laptop,Electronics,north,1,55000,10%,49500.0,36000,Website
ORD04521,12-27-2025,CUST1180,Laptop,Electronics,South ,5,55000,0.2,220000.0,180000,App
ORD04522,2025/08/07,CUST1294,Keyboard,Accessories,EAST,6,1500,0.2,7200.0,5100,website
ORD04523,05-14-2025,CUST1109,Keyboard,Accessories,South,2,1500,0.2,2400.0,1700,website
ORD04524,2025-06-17,CUST1413,Keyboard,Accessories,West,5,1500,0.15,6375.0,4250,APP
ORD04525,2025-11-25,CUST1170,Tablet,Electronics,north,2,22000,0.1,39600.0,31000,website
ORD04526,13/08/2025,CUST1347,Keyboard,Accessories,South,3,1500,0%,4500,2550,Marketplace
ORD04527,2025-07-31,CUST1010,Smartphone,Electronics,South ,4,28000,0.1,100800.0,82000,App
ORD04528,2025/11/15,CUST1179,Webcam,Accessories,East,2,3200,10%,5760.0,3800,App
ORD04529,2025-04-03,CUST1147,Mouse,Accessories,West,4,800,0,3200,1680,Marketplace
ORD04530,2025-02-25,CUST1336,Smartphone,Electronics,West,6,28000,0.2,134400.0,123000,website
ORD04531,06-17-2025,CUST1020,Webcam,Accessories,North,5,3200,0.05,15200.0,9500,website
ORD04532,02-09-2025,CUST1210,Laptop,Electronics,north,2,55000,15%,93500.0,72000,Website
ORD04533,2025/10/10,CUST1410,Mouse,Accessories,South,4,800,0.05,3040.0,1680,website
ORD04534,2025-06-26,CUST1204,Tablet,Electronics,South ,3,22000,0.15,56100.0,46500,website
ORD04535,29/08/2025,CUST1189,Laptop,Electronics,South ,5,55000,15%,233750.0,180000,website
ORD04536,15/07/2025,CUST1415,Monitor,Electronics,North,-2,12000,0,-24000,-15200,website
ORD04537,2025/02/01,CUST1286,Laptop,Electronics,EAST,2,55000,0.05,104500.0,72000,APP
ORD04538,2025-01-22,CUST1375,Laptop,Electronics,South,1,55000,0,55000,36000,Marketplace
ORD04539,2025-10-29,CUST1020,Webcam,Accessories,North,4,3200,0.15,10880.0,7600,Marketplace
ORD04540,11/11/2025,CUST1185,Monitor,Electronics,West,4,12000,0.05,45600.0,30400,Marketplace
